MATRICULA,NOME,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL
393649,Roberto de Oliveira,0,0,0,0,7.3,8.3,7.2,7.4,,11,5,3,MUITO_BOM
311797,Arnaldo Luiz Osniman da Silva Ovayi,3,1,3,3,0.0,0.0,0.0,0.0,0.0,5,0,6,DIFICULDADE
170339,Yeda Tânia Eurn,0,0,0,0,6.0,5.2,5.3,,1.0,9,4,1,EXATAS
744102,Eustáquio de Alves Equom Júnior,0,0,0,0,6.4,6.8,5.4,,1.0,2,2,5,EXATAS
741712,Saulo Felvassoã Jardim,0,0,3,1,6.1,5.9,0.0,0.0,1.0,2,0,2,DIFICULDADE
353859,Velma Hebernioan de Garcia,0,0,0,0,6.1,6.0,7.1,,1.0,4,2,5,HUMANAS
696967,Eugênio Romildo Olocofim Otaov,0,0,0,0,6.6,6.8,5.9,5.5,1.0,5,4,3,EXATAS
189636,Maíra Brenda Grornfi Guerra de Iglesias,0,0,0,0,5.9,4.9,5.6,4.5,1.0,8,2,6,DIFICULDADE
912598,Tina Maria Orozlosã Clea,1,3,1,1,0.0,0.0,0.0,0.0,0.0,8,3,3,DIFICULDADE
503436,Marco de Fraga,0,0,0,0,6.4,6.6,5.7,5.8,1.0,2,5,3,EXATAS
840648,Francisco da Silva,0,0,0,0,6.3,6.9,5.0,6.5,0.0,3,2,6,EXATAS
227332,Fred Jardel Buiky Júnior,0,0,0,0,5.5,5.8,4.5,5.3,1.0,2,1,2,DIFICULDADE
807360,Charles Klein,0,0,0,0,5.7,6.0,6.2,4.9,,4,2,4,EXATAS
155216,Alex Neherinu Pecelson,0,0,0,0,6.6,6.2,5.7,6.4,1.0,2,4,4,EXATAS
500041,Cícera Sílvia de Menezes da Silva,1,1,1,1,0.0,0.0,0.0,0.0,0.0,3,2,3,DIFICULDADE
913895,Alex Imiri,0,0,0,0,6.6,6.7,6.3,4.6,1.0,2,2,6,EXATAS
609947,Filipe Amarildo Coutinho Nozopeze,0,0,0,0,7.8,7.9,7.2,,0.0,7,2,3,MUITO_BOM
576240,Itamar Nivaldo de Farias,0,0,0,0,5.8,6.4,5.3,5.1,1.0,8,5,6,EXATAS
916421,Zenaide Gisele Freire,0,0,0,0,5.8,7.1,5.4,6.2,,4,2,2,EXATAS
981337,Barnabé de Pereira,0,0,0,0,7.1,7.8,7.3,7.9,0.0,25,7,2,MUITO_BOM
571402,Lisa da Silva,0,0,0,0,7.1,6.4,7.6,7.4,0.0,20,6,1,HUMANAS
138530,Osório Caio Geocra,1,1,1,1,0.0,0.0,0.0,0.0,,0,2,5,DIFICULDADE
586054,Sérgio Preto,1,1,3,1,0.0,0.0,0.0,0.0,1.0,2,1,6,DIFICULDADE
300726,Humberto Anakin Klein,0,0,0,0,5.2,5.8,5.3,4.2,1.0,3,2,6,DIFICULDADE
804033,Altair Prates,0,0,0,0,5.7,5.4,5.7,6.1,,2,2,2,DIFICULDADE
595646,Tatiana Eleriane de Cardoso,0,0,0,0,6.5,4.4,4.6,5.1,1.0,5,2,6,EXATAS
245769,Márcia de Bragança,1,3,3,1,0.0,0.0,0.0,0.0,1.0,4,2,3,DIFICULDADE
979633,Luciano Martinho de Oliveira,0,0,0,0,6.4,5.1,4.6,5.5,1.0,4,3,4,EXATAS
955085,Ingrid de Lemes,0,0,0,0,6.3,5.1,4.8,5.8,0.0,5,2,4,EXATAS
291013,Kiara Mikaella de Bueno Itoko,0,0,0,0,6.3,5.5,5.2,5.3,0.0,2,4,3,DIFICULDADE
741048,Rosilda Ariana de Sales Poiã,0,0,0,0,7.2,7.1,6.5,,,2,5,3,EXATAS
713829,Verônica do Espírito Santo,0,0,0,0,6.1,5.4,6.7,6.0,,3,2,4,HUMANAS
976221,Jenny Renata de Queiroz,0,0,0,0,6.3,4.7,5.1,5.0,,2,2,3,EXATAS
157855,Nádia Eulália Claoman da Silva,0,0,0,0,4.6,5.8,5.2,5.6,1.0,3,2,6,EXATAS
307600,Leandro da Gama,3,1,1,1,0.0,0.0,0.0,,0.0,3,5,6,DIFICULDADE
207978,Laila de Monteiro,0,0,0,0,6.1,5.1,4.8,5.2,1.0,3,4,2,EXATAS
822088,Mirian de Souza da Silva,3,1,1,3,0.0,0.0,0.0,0.0,1.0,5,4,4,DIFICULDADE
483819,Rafael de Pereira,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,0,4,DIFICULDADE
510392,Ivone de Antunes,0,0,0,0,4.6,5.5,5.0,6.1,,2,2,6,DIFICULDADE
665689,Wesley Sanches de Teixeira da Silva,0,0,0,0,6.5,6.2,5.3,,0.0,3,2,3,EXATAS
534374,Jean Jairo da Silva Ruhebu Nunes,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,4,3,DIFICULDADE
811470,Lina Ozarnrrirnman,0,0,1,1,6.7,6.1,0.0,0.0,,8,2,2,DIFICULDADE
266626,Andressa de Souza Pozeuze,0,0,0,0,5.8,6.7,6.0,7.0,,1,5,3,MUITO_BOM
250685,Jair Nivaldo Gutierrez,0,0,0,0,5.7,4.8,5.0,,1.0,4,0,3,DIFICULDADE
187694,Cíntia Celina Atro de Leite,1,3,1,3,0.0,0.0,0.0,0.0,,5,2,2,DIFICULDADE
446713,Leila de Antunes Olol,0,0,0,0,5.5,5.2,5.4,5.7,1.0,3,1,6,EXATAS
869112,Camilo da Silva dos Santos,0,0,0,0,6.9,6.8,6.7,5.1,0.0,16,0,2,HUMANAS
274968,Elano Diogo do Prado Teason,0,0,0,0,6.7,7.1,6.3,5.5,1.0,5,0,3,EXATAS
235355,Nilo da Silva Rorapano de Rezende Terceiro,1,3,1,1,0.0,0.0,0.0,0.0,0.0,4,2,6,DIFICULDADE
731552,Suely Cármen da Silva,0,0,0,0,6.0,5.4,7.2,5.0,0.0,2,0,6,HUMANAS
525371,Rivaldo Azciemean Rangel,0,0,0,0,7.3,7.3,6.5,6.9,1.0,15,5,2,EXCELENTE
926216,Walderice Eleonora da Silva,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,5,4,DIFICULDADE
125696,Luciana de Paiva,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,5,1,DIFICULDADE
732377,Murilo Pasapo Júnior,0,0,0,0,7.1,6.9,7.6,6.0,,11,6,3,HUMANAS
176501,Mário Hildebrando dos Santos Gomes,1,1,1,1,0.0,0.0,0.0,0.0,0.0,8,0,5,DIFICULDADE
719301,Alfredo da Silva,0,0,0,0,7.9,8.6,8.8,,0.0,21,6,1,EXCELENTE
357655,Aldo Otto da Silva Neurnoze,0,0,0,0,7.1,7.5,8.0,6.4,1.0,14,5,3,MUITO_BOM
292245,Jéssica Fabíola Eanaeson de Peres,0,0,0,0,7.3,8.3,8.7,7.4,1.0,2,5,3,HUMANAS
285076,Ana de Lacerda Mema,0,0,0,0,6.5,6.4,7.4,5.9,1.0,10,5,1,HUMANAS
286496,Alfredo Barnabé de Oliveira,0,0,0,0,5.9,4.8,5.2,4.5,0.0,7,0,6,EXATAS
576508,Teresa de Cardoso Teles,0,0,0,0,6.3,6.1,4.6,6.6,0.0,2,2,6,DIFICULDADE
802167,Velma Prates,0,0,0,0,8.3,8.2,9.3,,1.0,9,5,4,EXCELENTE
823722,Alfredo Jacinto Nizveã,0,0,0,0,7.8,7.6,8.2,6.4,1.0,4,0,2,MUITO_BOM
417126,Omar Bento de Cabral Dinabolvic,0,0,0,0,6.9,6.8,5.9,6.1,1.0,3,0,6,EXATAS
220127,Rita de Cardozo,0,0,0,0,6.2,5.3,5.4,5.1,1.0,4,5,4,EXATAS
285162,Chico Marcelo Portugal de Oliveira,0,0,0,0,6.3,6.2,5.3,4.8,1.0,2,5,3,DIFICULDADE
393431,Elisete Anbiman,0,0,0,0,6.9,7.1,6.0,6.3,1.0,4,0,8,EXATAS
963799,Pedro Pluso,0,0,0,0,6.0,6.0,4.8,5.6,1.0,3,0,3,DIFICULDADE
722344,Otávio Ademar de Ramos,0,0,0,0,7.0,7.6,5.7,6.2,,3,0,8,MUITO_BOM
867218,Albina Aparecida Jihi Iola,0,0,0,0,6.0,5.8,5.8,4.7,0.0,8,0,2,EXATAS
479651,Tiago Beto da Silva Neto,0,0,0,0,5.9,5.5,5.2,4.9,0.0,6,0,3,DIFICULDADE
485065,Melanie de Miranda,0,0,0,0,6.6,6.2,7.3,5.4,,5,4,3,HUMANAS
678294,Sérgio Luciano Egriza de Alvim,0,0,0,0,6.6,6.3,5.3,5.7,1.0,3,4,4,EXATAS
371357,Xavier de Pereira Asce Uocyer Júnior,0,0,0,0,6.7,5.1,4.5,,1.0,1,0,6,EXATAS
323034,Mário Banhos Neto,0,0,0,0,5.4,5.0,5.6,5.0,,3,2,6,EXATAS
768028,Damião de Pereira Poto,0,0,0,0,6.8,7.1,5.3,6.5,0.0,9,5,3,EXATAS
157886,Jonas Mendes,0,0,3,3,5.0,5.0,0.0,0.0,1.0,4,5,2,DIFICULDADE
684283,Eloá Vera Naiau Mineiro,0,0,0,0,5.5,4.8,5.3,6.3,,11,4,3,DIFICULDADE
307213,Felícia de Andrade,0,0,0,0,5.7,6.6,5.6,6.9,1.0,3,2,6,EXATAS
164201,Otávia de Gimenes Acha,1,1,1,1,0.0,0.0,0.0,0.0,0.0,5,2,5,DIFICULDADE
476432,Vera Irneov Eison de Lins,0,0,0,0,6.6,6.7,5.8,6.0,,3,2,4,EXATAS
260825,Marina de Brandão,0,0,0,0,5.8,5.9,4.6,6.7,,4,0,3,EXATAS
172395,Jaziel Hora,0,0,0,0,7.0,7.5,6.1,5.3,,8,4,4,EXATAS
938174,Marilúcia Castelo Branco,0,0,0,0,7.0,7.6,5.7,,0.0,2,2,6,EXATAS
421029,Raíssa Dorami,0,0,0,0,7.4,7.7,7.2,5.6,0.0,6,3,4,MUITO_BOM
545179,Olímpia Rafaela de Amorim Vlosuov,1,1,1,1,0.0,0.0,0.0,0.0,1.0,8,5,3,DIFICULDADE
767378,Vinícius Marques,0,0,0,0,6.1,5.4,5.2,6.3,0.0,8,5,3,EXATAS
296009,Daniel Murilo Chimawa,1,3,1,1,0.0,0.0,0.0,0.0,0.0,0,4,3,DIFICULDADE
836069,Luzimara Úrsula da Silva de Souza,3,1,3,3,0.0,0.0,0.0,0.0,0.0,8,5,6,DIFICULDADE
498530,Cirilo da Silva de Gusmões Banhos,0,0,0,0,5.0,5.3,4.9,4.9,0.0,3,3,3,DIFICULDADE
963148,Janete Jandira Motsu Eyapri,0,0,0,0,5.9,4.3,4.9,5.9,1.0,2,2,5,DIFICULDADE
567595,Eliane de Godoy,0,0,0,0,6.0,5.1,6.0,5.1,1.0,5,4,1,EXATAS
493422,Xerxes de Britto,0,0,0,0,5.7,5.1,4.9,5.5,0.0,14,6,2,EXATAS
628023,Damião Rodolfo Ohumtu de Álvares Nazo,0,0,0,0,4.7,6.0,5.2,,1.0,2,0,8,EXATAS
671956,Marco Daniel Fontes Júnior,0,0,1,3,6.2,6.1,0.0,,,3,0,8,DIFICULDADE
281094,Rosimeire Christie Rupichii,0,0,0,0,6.0,5.2,5.1,5.8,1.0,4,3,5,DIFICULDADE
860508,Lina Angélica de Martins,0,0,0,0,6.7,7.6,5.1,6.6,1.0,10,1,6,EXATAS
873960,Aparecida Taís de Fernandes,0,0,0,0,6.1,6.1,6.5,4.5,1.0,10,5,2,EXATAS
297845,Marlene Vívian de Oliveira,0,0,0,0,6.0,5.5,4.7,4.7,1.0,2,0,4,EXATAS
636121,Adriana Dorio de Fonseca,1,1,1,1,0.0,0.0,0.0,,1.0,4,2,5,DIFICULDADE
230392,Everton Felipe de Araújo,0,0,0,0,8.1,7.3,7.2,6.2,1.0,3,5,4,HUMANAS
605176,Maria Teresa de Souza,0,0,0,0,5.6,5.3,5.8,4.9,1.0,3,3,1,DIFICULDADE
873109,Jânio Márcio da Silva,0,0,1,3,8.0,8.3,0.0,0.0,1.0,13,0,4,EXATAS
826967,Elisa Alessandra Lezga,0,0,0,0,5.8,5.3,5.4,4.4,0.0,4,5,2,EXATAS
846167,Jéssica da Silva,0,0,0,0,5.1,5.5,5.8,,1.0,2,2,5,DIFICULDADE
582513,Valdirene Marlene Tuiov Ialel de Cabral,0,0,0,0,7.4,7.8,8.2,7.5,1.0,5,2,3,MUITO_BOM
213603,Patrícia Kiara Vieybe de Trindade,0,0,0,0,5.3,6.6,6.3,,1.0,9,4,3,EXATAS
380361,Mel Nageochi Espada do Maranhão,0,0,0,0,7.3,7.9,9.0,7.8,1.0,9,6,2,MUITO_BOM
173069,Severino Fred de Vasconcelos,0,0,0,0,6.7,6.6,8.1,7.4,1.0,23,6,2,HUMANAS
806648,Sheila Essas de Souza,1,1,3,1,0.0,0.0,0.0,0.0,0.0,8,1,7,DIFICULDADE
664757,Tina Resanman de Aguiar,0,0,0,0,7.1,7.0,5.7,6.0,0.0,14,5,1,EXATAS
857127,Marlon Ycys Souto,0,0,1,1,4.3,4.6,0.0,0.0,0.0,3,1,7,DIFICULDADE
114622,Walter dos Santos,0,0,0,0,6.9,7.0,8.0,6.8,1.0,14,0,3,HUMANAS
624443,Roger Rafael Nio,0,0,0,0,5.6,4.9,5.9,6.6,0.0,3,3,3,EXATAS
801468,Leonardo do Vale de Lemes,0,0,0,0,4.9,4.7,5.2,4.8,0.0,3,1,6,DIFICULDADE
290861,Celina Elizabete de Vargas Jimi,0,0,0,0,6.8,6.4,5.3,5.8,1.0,4,1,7,EXATAS
132021,Zilda Rebeca de Borges Drubas das Neves,0,0,0,0,6.4,6.1,5.3,5.9,,3,2,6,EXATAS
840077,Nivaldo de Morais,0,0,0,0,5.8,6.5,5.9,5.1,1.0,0,1,6,EXATAS
948114,Marielle Guiomar Lazai,0,0,0,0,5.6,5.0,5.7,,,3,4,6,EXATAS
700691,Eulália de Souza,0,0,0,0,6.4,6.9,8.8,6.2,1.0,5,6,3,HUMANAS
297727,Quésia Bella da Cruz,1,3,3,1,0.0,0.0,0.0,0.0,,2,5,4,DIFICULDADE
219245,Mateus Mourão de Pinheiro,0,0,0,0,6.2,7.3,7.2,6.6,1.0,14,5,3,HUMANAS
377829,Marcos Flávio Aliga Júnior,0,0,0,0,6.7,6.4,6.9,5.4,1.0,5,2,5,HUMANAS
211605,Estevão de Paula Rosatto,0,0,0,0,6.5,4.9,5.3,4.9,0.0,4,2,6,EXATAS
193215,Tainara Fragoso Aloio,0,0,0,0,5.1,4.8,7.0,5.3,0.0,2,2,5,HUMANAS
876079,Mikaella de Nogueira,0,0,0,0,7.6,7.7,9.4,7.5,0.0,21,5,1,EXCELENTE
918264,Roberval Bóris Teko de Fonseca do Vale Júnior,0,0,0,0,5.0,5.7,5.1,4.8,1.0,5,3,3,DIFICULDADE
401690,Leonara de Pascoal da Mata,1,1,1,1,0.0,0.0,0.0,0.0,0.0,5,5,6,DIFICULDADE
877078,Núbia Eomis,0,0,0,0,5.9,5.0,6.3,5.4,1.0,2,2,3,DIFICULDADE
847787,Lara Eduarda Amclacle de Jesus Aoman,0,0,0,0,7.1,6.8,7.9,6.1,0.0,3,4,5,HUMANAS
163196,Ângela Roberta de França,0,0,0,0,7.4,8.1,7.7,7.6,,13,5,3,HUMANAS
882703,Humberto Dias de Arantes,0,0,0,0,7.5,8.2,9.6,,0.0,12,6,3,MUITO_BOM
874923,Roberval Bernardo da Silva,0,0,0,0,5.5,4.7,5.2,5.7,1.0,3,5,6,EXATAS
557879,Severino Oirni,0,0,0,0,6.4,5.6,6.4,,0.0,2,5,3,EXATAS
368617,Hellen Doean,0,0,0,0,6.9,5.4,5.8,5.1,1.0,15,2,3,EXATAS
525884,Fátima Léia Iorn Nobine,0,0,0,0,6.5,5.4,5.3,,0.0,2,4,3,EXATAS
812119,Chico Avelino de Figueiredo Góis da Conceição,0,0,0,0,6.9,6.5,5.5,6.4,1.0,3,0,3,EXATAS
506423,Camilo Wellington Daul,1,1,1,3,0.0,0.0,0.0,0.0,,4,1,7,DIFICULDADE
420837,Isac Giuseppe da Silva Boue,1,1,1,1,0.0,0.0,0.0,0.0,,4,1,7,DIFICULDADE
100311,Alexandre Guvu,0,0,0,0,5.8,5.8,5.6,5.5,1.0,0,0,8,EXATAS
816209,Sérgio de Oliveira Meoão Neto,0,0,0,0,5.7,5.9,6.3,5.5,0.0,5,0,8,DIFICULDADE
419706,Celina Paulínia Gemvo,0,0,0,0,6.6,4.8,5.7,6.8,0.0,6,2,3,EXATAS
810860,Lígia de Vargas Torres,0,0,0,0,7.5,7.2,4.8,,0.0,6,5,3,EXATAS
469988,Fred Kim de Mendonça,0,0,1,1,6.0,6.2,0.0,0.0,1.0,3,2,5,DIFICULDADE
961654,Paula Rodrigues Naenã de Bezerra,1,1,1,3,0.0,0.0,0.0,,1.0,4,5,3,DIFICULDADE
665100,Matheus Cristiano de Trindade do Amazonas,0,0,0,0,5.7,6.6,4.9,6.2,1.0,5,0,4,EXATAS
512392,Elisete Bahia dos Santos Vebevic Terceiro,0,0,0,0,6.6,6.1,6.5,6.6,1.0,9,2,5,EXATAS
467454,Celina Shoe,0,0,0,0,4.7,5.5,5.6,4.4,,4,5,8,EXATAS
695930,Felipe do Maranhão de Barbosa,0,0,0,0,7.3,6.9,4.8,,1.0,5,5,3,EXATAS
112523,Verônica Terezinha Najiawo Guedes,0,0,0,0,6.3,5.3,6.8,4.7,1.0,5,2,3,HUMANAS
776884,Meire Marlene da Paixão,0,0,0,0,6.9,5.1,7.9,5.3,0.0,5,3,4,HUMANAS
423109,Junior Gilmar de Sobral,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,2,7,DIFICULDADE
533966,Juan Milton de Guimarães,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,2,6,DIFICULDADE
892365,Thaís Cibele Aisopião,0,0,0,0,5.7,4.9,6.8,6.7,0.0,8,0,3,DIFICULDADE
315536,Marciane Suzy de Miranda,0,0,0,0,5.8,4.6,7.4,4.8,0.0,15,3,5,HUMANAS
115787,Hamilton Félix de Melo,1,1,1,1,0.0,0.0,0.0,0.0,1.0,6,2,6,DIFICULDADE
979344,Vitória de Lins,0,0,0,0,5.7,6.0,5.5,,,2,2,6,EXATAS
727689,Selena de Camargo Sadithuvo,0,0,0,0,6.3,5.5,6.5,5.1,1.0,2,4,4,EXATAS
492849,Álvaro Clylleson de Barbosa Erncaman Júnior,0,0,0,0,5.3,4.7,6.6,5.4,,3,3,5,EXATAS
145384,Gisele Ísis dos Santos Nayope,0,0,0,0,7.0,6.4,7.6,6.4,,9,5,3,HUMANAS
911769,Washington Martinho Paim de Madureira,0,0,0,0,6.0,6.0,6.2,4.5,,4,4,4,EXATAS
146237,Jacinto Emílio de Morais,0,0,0,0,6.7,6.0,6.2,5.0,1.0,2,3,6,EXATAS
361922,Lúcia Núbia de Britto,0,0,0,0,6.6,6.7,7.0,,1.0,1,3,5,HUMANAS
352171,Patrícia de Munhoz,0,0,0,0,5.2,5.8,6.7,4.9,1.0,3,4,4,HUMANAS
227295,Solange de Pereira Sogosa Marques,0,0,0,0,6.0,4.6,7.2,5.2,,4,3,6,HUMANAS
973570,Laís de Uchôa Datei,0,0,0,0,6.8,6.7,6.9,5.9,1.0,8,4,4,HUMANAS
119133,Otávio dos Santos Júnior,0,0,0,0,7.5,6.9,8.2,7.1,0.0,2,0,8,HUMANAS
782492,Camila de Drummond,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,0,3,DIFICULDADE
708897,Maria de Parreira Kirnly,0,0,0,0,6.7,6.4,7.3,5.7,1.0,5,5,3,HUMANAS
942577,Jesus Quico de São Pedro,0,0,0,0,7.2,7.1,5.9,5.8,1.0,8,0,5,EXATAS
538415,Josiane de Moreira da Silva dos Santos,0,0,0,0,5.0,5.9,5.4,5.0,,3,2,8,DIFICULDADE
668197,Ariel Caroline de Sampaio Igreja Preto,0,0,0,0,6.2,5.3,6.0,,1.0,2,2,3,EXATAS
724245,Ederson Werner Júnior,0,0,0,0,5.9,6.6,7.0,,,2,3,8,DIFICULDADE
996233,Heitor Cícero da Silva,0,0,0,0,5.6,5.1,5.5,4.3,1.0,4,5,3,EXATAS
531635,Marina Gutierrez Gomes,0,0,0,0,7.0,6.5,6.1,6.0,,8,6,3,EXATAS
793239,Camila Flaviana Gohogo,0,0,0,0,5.9,5.3,5.0,5.4,1.0,3,0,3,DIFICULDADE
539415,Yasmin de Ortega,1,3,1,1,0.0,0.0,0.0,,0.0,13,5,1,DIFICULDADE
223321,Manuela Amélia de Diniz,0,0,0,0,5.0,5.2,5.2,4.8,1.0,5,2,6,EXATAS
243395,Marilúcia Lidiane de Souza,0,0,0,0,6.6,5.6,6.0,4.4,1.0,5,4,3,EXATAS
137750,Otávia Owo,0,0,0,0,6.1,5.2,5.8,6.2,1.0,3,4,4,EXATAS
784841,Vanda Lana dos Santos da Rocha,0,0,0,0,5.6,5.5,4.8,,,2,2,5,DIFICULDADE
582570,Neila de Peres,0,0,0,0,6.0,5.7,6.6,5.2,1.0,8,4,5,HUMANAS
523427,Patrick Dire,0,0,0,0,7.3,7.6,7.2,6.8,0.0,6,5,3,MUITO_BOM
581227,Alana Evelyn Maciel,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,3,DIFICULDADE
285183,Fátima de Holanda Couto Xiatonman,0,0,0,0,7.2,6.6,5.9,6.1,1.0,4,2,6,EXATAS
599134,Sebastião Egarnão,0,0,0,0,6.8,7.1,6.1,6.6,0.0,5,4,3,EXATAS
900905,Breno Uinlu,0,0,0,0,6.4,5.4,6.1,5.0,0.0,1,2,5,EXATAS
665354,Aldo Marinho,0,0,0,0,6.0,6.2,5.5,5.1,1.0,4,1,7,EXATAS
941226,Charles Jiro,0,0,0,0,6.1,4.8,5.1,6.0,0.0,3,1,7,DIFICULDADE
422176,Paulo Roger de São Pedro da Silva Nagaprail Júnior,1,1,3,1,0.0,0.0,0.0,0.0,1.0,8,5,2,DIFICULDADE
339369,Maísa de Alcântara,0,0,0,0,6.7,6.6,5.2,5.1,0.0,3,5,3,EXATAS
361601,Vitor Toninho Aotros Gogobu,0,0,0,0,6.3,4.4,5.6,,0.0,3,5,3,DIFICULDADE
115301,Hamilton Kikomi Jangada,0,0,0,0,6.8,6.6,7.5,7.0,0.0,4,2,5,HUMANAS
985976,Estevão de Souza,0,0,0,0,6.5,5.7,5.9,4.7,0.0,3,4,4,DIFICULDADE
351829,Paula Quésia Flomo Ficepa de Arruda,0,0,0,0,6.5,6.6,5.4,5.1,1.0,2,3,4,EXATAS
627010,Roseli Gomes,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,3,3,DIFICULDADE
255674,Margarete Kátia de Fernandes Somuman,0,0,0,0,7.1,6.7,6.4,6.0,,11,3,3,EXATAS
584529,Roberval Patrick de Barbosa Nunes,0,0,0,0,6.4,6.4,6.2,5.4,1.0,2,3,4,EXATAS
684575,Clarice Telfeman,0,0,0,0,6.6,5.1,7.2,4.6,,13,3,2,HUMANAS
940624,Beto Bento de Campos Mendes da Silva,0,0,0,0,4.6,4.9,5.0,6.1,0.0,2,2,6,DIFICULDADE
462617,Antônio Bruno de Vasconcelos Ufisklian,0,0,0,0,6.4,6.7,7.0,6.7,,5,6,4,HUMANAS
581029,Marcielle Bernadete de Santana Peci,1,1,3,1,0.0,0.0,0.0,0.0,1.0,4,5,5,DIFICULDADE
228348,Ângela Marta Womuse Duque,0,0,0,0,6.3,4.7,6.2,5.4,0.0,4,5,2,EXATAS
358126,Vanda Eloá Ultinson de Pacheco Paodurn,0,0,0,0,6.4,6.5,5.7,5.5,,15,6,1,DIFICULDADE
274171,Madalena Woyope,0,0,0,0,6.3,5.6,5.3,4.9,1.0,4,4,3,EXATAS
349254,Milton Felipe de Pereira,0,0,0,0,6.4,5.5,5.5,5.5,1.0,1,1,7,EXATAS
739582,Wally de Gusmão Terceiro,0,0,0,0,7.3,7.4,8.7,,0.0,14,5,3,MUITO_BOM
799557,Ângela Bete de Garcia Ezfa,0,0,0,0,6.9,6.5,5.4,5.3,1.0,5,1,7,EXATAS
304960,Margarete Bete de Araújo Tomol Mura,0,0,0,0,6.5,5.8,5.3,5.8,0.0,3,5,6,EXATAS
644812,Cibele Eliane Afiarnã,0,0,0,0,6.3,7.0,4.5,4.9,0.0,5,2,4,EXATAS
907290,Zuleide Bete Sekima,0,0,0,0,6.1,5.8,6.5,4.7,1.0,2,4,4,DIFICULDADE
948530,Sílvia Marilúcia da Conceição Bemuo,0,0,0,0,6.4,6.1,5.6,,,4,5,1,EXATAS
267417,Cleberson Góis,3,1,3,1,0.0,0.0,0.0,0.0,0.0,1,0,8,DIFICULDADE
190743,Jairo de Muniz Júnior,0,0,0,0,5.4,5.5,4.7,,0.0,3,5,5,EXATAS
300204,Itamara Banhos,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,5,3,DIFICULDADE
529235,Everaldo Portugal Clopyvo,0,0,0,0,7.1,6.7,6.0,5.6,1.0,4,3,3,EXATAS
641012,Carlos Roberto Barnsamizão,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,0,3,DIFICULDADE
948558,Roberta Lidiane de Camargo,0,0,0,0,4.4,4.5,5.3,5.8,1.0,4,2,4,DIFICULDADE
459332,Davi Bartolomeu de Pinheiro Afafiby,0,0,1,1,5.8,6.2,0.0,0.0,1.0,3,4,3,DIFICULDADE
659294,Olívia Christie da Silva Câmara de Queiroz,0,0,0,0,6.3,6.1,4.7,6.3,1.0,3,2,3,EXATAS
888760,Hércules Damião dos Pinhais Rosa da Cunha,0,0,0,0,5.9,5.8,5.3,5.8,1.0,5,5,3,EXATAS
101568,Avelino Adarn,1,3,1,1,0.0,0.0,0.0,0.0,0.0,4,3,5,DIFICULDADE
768892,Artur Clyea,0,0,0,0,6.2,6.0,5.6,5.5,1.0,2,0,5,EXATAS
540804,Thaís Eztis,0,0,0,0,6.9,5.3,5.0,5.1,1.0,3,3,2,EXATAS
700716,Úrsula Solange dos Pinhais de Novais Mulaov,0,0,0,0,5.8,5.9,5.5,,0.0,2,0,3,EXATAS
539357,Poliana Andressa Aoaman,0,0,0,0,5.7,5.7,5.2,5.2,0.0,3,4,3,EXATAS
825844,Túlio Lino de Pereira Uchipiki,0,0,0,0,6.0,4.9,4.7,5.2,1.0,3,4,5,EXATAS
385786,Saulo Ciro de Morais,0,0,0,0,6.5,6.7,4.8,,,5,3,5,EXATAS
275887,Fabiano Valente,0,0,1,1,5.8,4.4,0.0,,0.0,7,2,5,DIFICULDADE
137654,Luan da Paz Terceiro,0,0,0,0,5.5,5.5,5.6,4.7,0.0,2,5,3,DIFICULDADE
626886,Tainara Ângela Apres de Sobral,0,0,0,0,4.6,4.5,5.5,4.7,1.0,5,0,3,DIFICULDADE
226673,Eduardo da Cruz Neto,0,0,0,0,5.2,4.8,6.8,5.2,0.0,3,5,3,HUMANAS
188609,Murilo Jason Fortes,0,0,0,0,5.9,5.6,6.0,,1.0,3,5,3,EXATAS
579878,Maria Talita dos Santos Pires Naves,0,0,0,0,5.8,6.1,6.4,,0.0,3,4,3,EXATAS
308569,Margarida Sane,1,1,1,1,0.0,0.0,0.0,,,4,2,6,DIFICULDADE
147182,Nilton Ramon Ineu de Souza,0,0,0,0,6.8,6.8,5.2,,0.0,6,5,5,EXATAS
204382,Jacinto Michel da Silva,0,0,0,0,7.0,6.4,5.8,5.8,,3,5,3,EXATAS
905757,Ronaldo Beto de Souza Ni,0,0,0,0,6.8,6.1,5.3,,,5,5,3,EXATAS
669192,Tatiana Paula de Ferraz,0,0,0,0,7.8,8.0,7.4,7.9,1.0,3,6,5,MUITO_BOM
